Driving_License,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Age_group
1,0,1,0,32949.0,25.0,150,0,3
1,1,1,0,30057.0,152.0,236,0,2
1,0,1,1,38139.0,124.0,211,0,3
1,0,0,1,2630.0,152.0,84,0,1
1,0,1,1,2630.0,124.0,298,1,2
1,1,1,0,2630.0,14.0,173,0,2
1,0,1,1,33946.0,26.0,282,1,3
1,0,1,1,38562.0,156.0,197,0,2
1,0,1,1,34016.0,124.0,97,0,2
1,0,1,1,28327.0,124.0,268,0,3
1,0,1,1,37081.0,25.0,99,0,3
1,1,0,0,38652.0,151.0,135,0,2
1,0,1,1,41754.0,26.0,265,0,2
1,0,0,1,2630.0,124.0,238,0,1
1,1,0,1,31335.0,160.0,167,0,1
1,1,0,0,48899.0,152.0,99,0,1
1,0,1,1,28591.0,26.0,272,0,2
1,1,0,0,24141.0,152.0,107,0,1
1,0,1,1,26174.0,124.0,12,0,2
1,1,1,0,2630.0,125.0,179,0,3
1,1,0,0,49604.0,152.0,42,0,2
1,0,1,1,27266.0,156.0,50,0,2
1,0,1,1,2630.0,160.0,103,0,3
1,1,0,0,45677.0,152.0,261,0,1
1,0,1,1,42116.0,26.0,103,0,2
1,1,1,0,2630.0,124.0,206,0,2
1,0,1,0,48769.0,122.0,292,0,2
1,0,1,1,61467.0,26.0,212,0,3
1,0,1,1,37346.0,26.0,112,0,3
1,0,1,1,38056.0,124.0,31,0,3
1,1,0,1,30452.0,152.0,175,0,1
1,1,0,0,34556.0,152.0,64,0,1
1,0,2,1,25170.0,26.0,166,0,3
1,1,0,0,29765.0,152.0,203,0,2
1,1,0,0,36293.0,160.0,270,0,1
1,0,0,1,2630.0,107.0,162,0,2
1,1,1,0,34274.0,26.0,193,0,3
1,0,0,1,37677.0,154.0,188,0,2
1,0,0,1,27005.0,152.0,292,0,2
1,0,1,1,20960.0,26.0,65,0,2
1,0,2,1,23690.0,26.0,101,1,3
1,1,0,0,33537.0,26.0,191,0,2
1,0,1,1,2630.0,157.0,189,1,2
1,0,1,1,35816.0,124.0,27,0,2
1,1,1,0,31769.0,152.0,273,0,2
1,0,2,1,2630.0,124.0,72,0,3
1,1,0,0,34679.0,152.0,295,0,1
1,1,0,0,29956.0,152.0,265,0,2
0,0,2,1,35427.0,26.0,178,0,3
1,1,1,0,38597.0,26.0,37,0,4
1,1,0,0,48717.0,152.0,172,0,2
0,1,1,1,39667.0,124.0,83,0,3
1,1,1,0,2630.0,124.0,23,0,2
1,0,1,1,41548.0,26.0,180,1,3
1,1,1,0,34307.0,124.0,179,0,3
1,1,1,0,2630.0,156.0,21,0,2
1,0,1,1,47613.0,26.0,104,0,2
1,0,1,1,30405.0,26.0,114,0,3
1,0,1,1,61378.0,124.0,94,0,3
1,1,0,0,37270.0,152.0,78,0,1
1,1,0,0,24051.0,160.0,175,0,1
1,0,1,1,45979.0,124.0,292,0,2
1,1,0,0,31529.0,152.0,10,0,2
1,0,0,1,36255.0,152.0,20,0,1
1,1,0,0,29179.0,152.0,96,0,2
1,1,0,0,37800.0,152.0,98,0,2
1,0,0,1,25467.0,152.0,191,0,2
1,1,0,0,29287.0,152.0,263,0,1
1,1,0,0,31558.0,152.0,131,0,2
1,1,1,0,31567.0,26.0,298,0,3
1,0,1,1,41094.0,150.0,31,0,2
1,0,1,1,2630.0,124.0,194,0,3
1,0,0,1,33012.0,152.0,89,0,1
1,0,0,1,23126.0,152.0,215,0,1
1,0,2,1,43893.0,124.0,210,0,3
1,0,0,0,2630.0,160.0,278,0,1
1,1,1,0,31043.0,125.0,35,0,3
1,0,1,1,32054.0,124.0,161,0,3
1,0,1,1,44808.0,124.0,42,0,3
1,1,0,0,48484.0,152.0,99,0,2
1,0,2,1,2630.0,157.0,196,0,3
1,1,1,0,2630.0,152.0,99,0,3
1,1,0,0,25442.0,152.0,236,0,1
1,0,2,1,45362.0,26.0,232,0,3
1,1,1,0,29111.0,124.0,282,0,2
1,0,1,1,33953.0,124.0,156,0,3
1,1,1,0,49766.0,124.0,215,0,4
1,1,0,1,2630.0,163.0,219,0,1
1,1,0,0,28028.0,152.0,187,0,1
1,1,0,1,35373.0,152.0,67,0,1
1,1,0,0,52370.0,152.0,214,0,1
1,1,1,0,2630.0,9.0,272,0,3
1,1,0,0,2630.0,160.0,178,0,2
1,0,0,1,30200.0,152.0,281,0,1
1,0,1,1,25097.0,154.0,131,0,2
1,0,1,1,37346.0,26.0,245,0,2
1,0,0,1,34152.0,152.0,202,1,1
1,0,1,0,24761.0,26.0,129,0,3
1,0,0,0,32496.0,151.0,131,1,1
1,1,1,0,23505.0,152.0,233,0,2
1,0,0,1,24668.0,152.0,139,0,1
1,1,0,0,45401.0,26.0,71,0,2
1,0,1,1,50715.0,26.0,44,1,3
1,1,0,1,20697.0,163.0,271,0,1
1,1,1,0,44157.0,26.0,27,0,2
1,1,1,0,2630.0,124.0,240,0,3
1,0,1,1,48175.0,26.0,222,0,3
1,1,0,0,25963.0,152.0,269,0,1
1,0,2,1,88955.0,122.0,47,0,3
1,0,1,1,2630.0,7.0,101,0,2
1,1,1,0,28933.0,26.0,150,0,2
1,0,1,1,31387.0,124.0,135,0,2
1,1,1,0,46990.0,52.0,13,0,2
1,1,1,0,33404.0,26.0,204,0,2
1,0,0,1,2630.0,152.0,296,0,2
1,1,0,0,2630.0,152.0,140,0,1
1,1,1,0,51595.0,124.0,70,0,2
1,1,1,0,29470.0,122.0,206,0,2
1,0,1,1,42980.0,26.0,31,0,2
1,0,1,1,32670.0,124.0,99,0,3
1,0,2,1,32355.0,124.0,104,0,2
1,1,1,0,2630.0,122.0,288,0,2
1,0,1,1,43861.0,26.0,106,0,2
1,0,1,0,37240.0,10.0,210,0,2
1,0,1,1,38323.0,154.0,68,0,2
1,1,1,0,2630.0,154.0,49,0,2
1,1,0,0,28181.0,160.0,222,0,1
1,0,0,1,32694.0,152.0,211,0,1
1,1,1,0,46894.0,127.0,256,0,3
1,1,0,0,31899.0,152.0,172,0,1
1,0,2,1,29704.0,12.0,152,1,2
1,1,0,0,32069.0,152.0,213,0,1
1,0,0,1,38680.0,122.0,265,0,1
1,0,1,1,46311.0,124.0,231,0,2
1,1,0,0,29054.0,152.0,185,0,1
1,1,1,0,27522.0,61.0,162,0,2
1,1,0,0,39773.0,152.0,249,0,2
1,1,0,0,33072.0,152.0,40,0,2
1,1,0,0,27192.0,152.0,211,0,1
1,0,2,1,44200.0,124.0,232,1,3
1,1,0,0,28493.0,152.0,199,0,1
1,0,1,1,34479.0,26.0,141,1,2
1,1,0,0,30320.0,152.0,172,0,2
1,1,1,0,2630.0,124.0,270,0,3
1,0,0,1,36074.0,152.0,218,0,1
1,0,2,1,2630.0,26.0,246,0,3
1,0,1,1,33893.0,124.0,253,0,3
1,1,1,0,29074.0,26.0,187,0,1
1,0,1,1,2630.0,157.0,254,1,3
1,0,1,1,64743.0,124.0,160,1,3
1,0,1,1,26863.0,26.0,131,0,3
1,1,0,0,32251.0,152.0,193,0,2
1,1,0,0,35354.0,152.0,37,0,1
1,0,0,1,30264.0,124.0,165,0,1
1,1,0,0,34954.0,152.0,113,0,1
1,0,1,1,2630.0,15.0,297,0,2
1,1,0,0,43850.0,152.0,231,0,1
1,0,1,1,2630.0,152.0,235,0,3
1,1,1,0,35241.0,124.0,101,0,3
1,1,0,0,35381.0,152.0,66,0,2
1,0,1,1,37357.0,124.0,37,0,3
1,0,1,0,39253.0,26.0,297,0,2
1,0,1,1,49005.0,26.0,107,0,3
1,0,1,1,62980.0,26.0,299,0,3
1,0,0,0,2630.0,152.0,167,0,1
1,1,0,0,23897.0,152.0,227,0,2
1,0,1,1,2630.0,163.0,231,0,2
1,0,1,1,44269.0,124.0,109,1,3
1,1,0,0,29882.0,152.0,101,0,1
1,1,0,0,30954.0,152.0,42,0,2
1,1,1,0,55783.0,26.0,145,0,2
1,1,1,0,25985.0,26.0,81,0,3
1,0,0,1,36122.0,152.0,246,0,1
1,0,0,1,46174.0,152.0,132,1,2
1,1,0,0,28589.0,160.0,66,0,1
1,0,1,1,25674.0,124.0,256,1,2
1,1,1,0,44163.0,124.0,292,0,2
1,1,0,0,37307.0,152.0,87,0,2
1,0,1,1,44927.0,26.0,165,0,3
1,0,1,1,36554.0,156.0,144,0,3
1,1,0,0,25568.0,152.0,177,0,1
1,1,0,0,36759.0,152.0,34,0,2
1,0,2,1,22453.0,26.0,288,1,2
1,0,1,1,39489.0,122.0,110,1,3
1,1,0,0,34373.0,152.0,191,0,2
1,1,1,0,25343.0,124.0,156,0,2
1,1,0,0,22541.0,152.0,187,0,2
1,0,1,1,2630.0,124.0,241,1,3
1,0,1,1,42731.0,26.0,195,0,2
1,0,1,1,2630.0,160.0,218,0,2
1,0,0,1,23653.0,152.0,186,0,1
1,1,0,0,26663.0,152.0,59,0,2
1,1,0,0,35284.0,152.0,273,0,2
1,1,0,0,28133.0,152.0,168,0,1
1,0,1,1,27963.0,26.0,187,1,3
1,0,1,1,2630.0,26.0,76,0,3
1,0,0,1,34790.0,152.0,46,1,1
1,1,0,0,28981.0,152.0,187,0,1
1,1,1,0,51902.0,124.0,190,0,2
1,0,1,1,23753.0,26.0,131,0,2
1,1,1,0,38356.0,30.0,117,0,3
1,0,2,1,2630.0,122.0,65,0,2
1,1,1,0,39758.0,122.0,256,0,2
1,0,1,1,37158.0,26.0,274,0,3
1,0,2,1,38383.0,26.0,108,0,3
1,0,0,0,43242.0,152.0,161,0,2
1,0,1,1,46914.0,156.0,269,0,2
1,0,1,1,36182.0,26.0,99,0,2
1,0,2,1,62916.0,122.0,288,1,3
1,0,1,1,2630.0,124.0,107,0,2
1,0,1,1,48285.0,122.0,114,1,3
1,1,0,0,23127.0,160.0,24,0,1
1,0,0,0,2630.0,152.0,142,0,2
1,0,1,1,2630.0,124.0,92,0,2
1,1,1,0,40673.0,26.0,69,0,3
1,0,0,1,2630.0,152.0,177,0,2
1,0,0,1,51831.0,152.0,78,0,1
1,1,1,0,2630.0,8.0,150,0,3
1,0,1,1,2630.0,124.0,255,1,1
1,1,0,0,45379.0,152.0,135,0,1
1,0,1,1,2630.0,31.0,133,1,2
1,1,1,0,2630.0,124.0,96,0,3
1,1,1,0,46779.0,26.0,238,0,2
1,1,0,0,23498.0,152.0,195,0,1
1,0,1,1,35221.0,26.0,212,1,3
1,0,1,1,26996.0,26.0,259,0,3
1,1,1,0,32714.0,30.0,135,0,3
1,0,1,1,26640.0,26.0,90,0,3
1,1,1,0,2630.0,124.0,298,0,3
1,0,1,1,39051.0,124.0,213,0,3
1,1,1,0,36261.0,124.0,187,0,3
1,1,0,0,2630.0,152.0,281,0,2
1,0,1,1,47360.0,26.0,128,0,3
1,0,0,1,56840.0,152.0,37,0,1
1,0,1,1,34601.0,26.0,10,0,2
1,1,0,0,49624.0,152.0,272,0,1
1,1,0,0,23451.0,152.0,203,0,2
1,0,1,1,2630.0,160.0,69,0,2
1,1,0,0,26596.0,152.0,23,0,2
1,0,1,1,49296.0,124.0,77,0,2
1,1,0,0,27567.0,152.0,187,0,1
1,0,1,1,44537.0,26.0,110,0,3
1,1,1,0,2630.0,124.0,175,0,3
1,1,0,0,29470.0,152.0,130,0,1
1,1,1,0,33703.0,124.0,219,0,2
1,0,0,1,24449.0,152.0,245,0,1
1,0,2,1,34253.0,122.0,161,0,2
1,0,0,1,43700.0,152.0,157,0,1
1,1,0,0,32698.0,152.0,245,0,1
1,1,0,0,32419.0,152.0,213,0,1
1,1,1,0,33618.0,124.0,103,0,2
1,1,0,0,2630.0,152.0,98,0,1
1,0,1,1,36171.0,124.0,119,0,2
1,0,1,1,2630.0,157.0,144,0,2
1,1,0,0,40652.0,152.0,142,0,1
1,0,1,1,2630.0,156.0,65,1,2
1,1,0,0,30301.0,152.0,143,0,2
1,0,2,1,53394.0,25.0,204,0,2
1,0,0,1,40593.0,160.0,189,0,1
1,0,0,0,31290.0,152.0,94,0,1
1,1,1,0,35527.0,124.0,209,0,3
1,0,1,1,35464.0,124.0,253,0,3
1,0,1,1,23292.0,26.0,102,0,2
1,0,1,1,54355.0,122.0,174,1,2
1,1,0,0,27818.0,152.0,198,0,2
1,1,1,0,33647.0,124.0,126,0,3
1,0,1,1,37682.0,154.0,152,1,2
1,0,0,1,2630.0,152.0,74,0,2
1,0,0,1,40803.0,160.0,186,0,1
1,1,0,1,2630.0,157.0,83,0,1
1,0,1,0,2630.0,26.0,92,0,2
1,1,0,0,29357.0,151.0,282,0,2
1,1,0,0,27502.0,152.0,145,0,1
1,0,0,1,39042.0,152.0,48,0,2
1,1,0,0,27353.0,152.0,171,0,2
1,1,0,0,23110.0,152.0,256,0,1
1,0,0,1,39420.0,152.0,281,0,1
1,0,1,1,44180.0,26.0,177,0,2
1,1,1,0,2630.0,152.0,112,0,3
1,1,0,0,66923.0,152.0,109,0,2
1,1,1,0,2630.0,26.0,233,0,3
1,1,0,0,29224.0,152.0,56,0,2
1,0,1,1,2630.0,25.0,232,0,2
1,0,2,1,50854.0,122.0,31,0,2
1,1,0,0,35198.0,151.0,257,0,1
1,1,0,0,27529.0,152.0,219,0,1
1,0,1,1,2630.0,158.0,185,0,2
1,0,2,1,2630.0,26.0,259,1,3
1,0,1,1,38759.0,26.0,256,0,2
1,1,1,0,45263.0,124.0,137,0,2
1,0,2,1,27697.0,26.0,137,0,2
1,0,2,1,56859.0,26.0,181,0,3
1,0,1,1,57547.0,26.0,220,1,2
1,1,0,0,31494.0,152.0,193,0,1
1,1,0,0,31612.0,152.0,191,0,2
1,1,0,0,37140.0,152.0,147,0,2
1,0,0,1,32149.0,152.0,47,0,1
1,0,1,1,36024.0,152.0,91,0,2
1,0,1,1,33905.0,26.0,55,0,3
1,0,0,0,31614.0,160.0,20,0,1
1,0,1,1,30397.0,124.0,167,0,2
1,0,1,1,28881.0,124.0,240,0,2
1,1,1,0,38911.0,16.0,99,0,3
1,0,1,1,2630.0,157.0,131,1,3
1,0,1,1,2630.0,13.0,36,0,2
1,1,1,0,2630.0,154.0,216,0,2
1,1,1,1,2630.0,156.0,249,0,2
1,0,1,1,36525.0,122.0,240,1,2
1,0,0,1,24550.0,124.0,171,0,2
1,1,0,0,37246.0,152.0,226,0,2
1,0,0,0,34487.0,152.0,135,0,1
1,1,0,0,29098.0,152.0,278,0,1
1,1,0,0,35248.0,152.0,71,0,1
1,1,0,0,54647.0,152.0,211,0,1
1,0,1,1,24861.0,26.0,216,1,2
1,1,1,0,64700.0,124.0,267,0,2
1,0,1,1,49594.0,26.0,242,1,2
1,0,1,1,31403.0,22.0,143,0,2
1,0,1,1,40675.0,26.0,123,0,3
1,1,1,0,38996.0,124.0,75,0,2
1,0,1,1,39391.0,26.0,215,1,3
1,1,0,0,25222.0,152.0,118,0,2
1,1,0,0,27662.0,152.0,232,0,1
1,1,0,0,2630.0,152.0,227,0,2
1,0,0,1,35215.0,152.0,168,0,1
1,1,0,0,44006.0,152.0,24,0,1
1,1,0,0,25814.0,152.0,251,0,1
1,1,0,0,36268.0,152.0,193,0,1
1,0,0,0,35770.0,26.0,109,0,1
1,0,1,1,52159.0,124.0,189,1,3
1,0,1,1,36471.0,152.0,151,0,2
1,0,0,1,2630.0,156.0,242,0,2
1,0,2,1,35162.0,124.0,212,1,3
1,0,0,1,47614.0,160.0,210,0,1
1,1,0,0,54409.0,152.0,123,0,1
1,0,1,1,44200.0,26.0,120,0,3
1,0,1,1,49296.0,26.0,176,0,3
1,0,1,0,49043.0,26.0,267,0,2
1,1,0,0,37161.0,152.0,70,0,2
1,0,0,1,31057.0,152.0,41,0,2
1,0,1,1,39006.0,157.0,196,0,3
1,1,1,0,31871.0,124.0,249,0,2
1,0,0,1,2630.0,152.0,159,0,2
1,0,1,1,37605.0,26.0,228,0,2
1,0,0,1,57548.0,152.0,82,0,1
1,1,0,0,26105.0,160.0,111,0,1
1,1,1,1,45616.0,154.0,37,0,2
1,0,1,1,29288.0,124.0,240,0,2
1,1,1,1,46826.0,26.0,73,0,3
1,1,0,0,35313.0,152.0,256,0,1
1,1,0,0,28204.0,152.0,191,0,2
1,1,0,0,29056.0,152.0,91,0,1
1,0,1,0,44784.0,26.0,87,0,3
1,0,0,0,40952.0,160.0,68,0,1
1,1,1,0,2630.0,16.0,193,0,2
1,0,1,1,27562.0,26.0,18,0,2
1,0,0,1,39664.0,160.0,275,0,2
1,0,1,1,57716.0,125.0,294,0,4
1,0,1,1,40609.0,26.0,130,0,3
1,1,1,0,28985.0,124.0,20,0,3
1,0,1,1,34292.0,12.0,233,0,3
1,0,1,1,40318.0,26.0,226,0,3
1,0,2,1,52739.0,26.0,200,0,3
1,0,0,1,36635.0,152.0,256,1,1
1,1,1,0,24657.0,124.0,19,0,2
1,0,0,1,30583.0,160.0,103,0,1
1,1,1,0,32240.0,124.0,211,0,2
1,0,2,1,38496.0,124.0,184,0,2
1,0,1,1,27655.0,26.0,249,0,2
1,1,0,0,38012.0,152.0,109,0,2
1,1,1,0,2630.0,122.0,188,0,3
1,1,1,0,32365.0,60.0,205,0,3
1,0,0,0,2630.0,1.0,118,0,2
1,1,0,0,35162.0,152.0,81,0,2
1,0,1,1,38599.0,124.0,270,0,2
1,1,0,0,30392.0,152.0,27,0,2
1,0,0,0,2630.0,152.0,114,0,2
1,1,0,0,28220.0,152.0,168,0,1
1,0,0,1,30605.0,152.0,227,0,2
1,1,1,0,2630.0,8.0,136,0,3
1,1,0,0,36664.0,152.0,78,0,1
1,1,0,0,30244.0,152.0,14,0,1
1,1,0,0,51596.0,152.0,299,0,1
1,1,0,0,32336.0,152.0,135,0,2
1,0,0,1,25167.0,152.0,101,0,1
1,0,1,1,75538.0,29.0,276,0,2
1,1,0,1,2630.0,152.0,92,0,2
1,0,1,1,31294.0,26.0,86,1,3
1,1,0,0,43169.0,152.0,189,0,2
1,1,0,0,38178.0,152.0,187,0,2
1,1,0,0,30463.0,152.0,135,0,2
1,1,1,0,45164.0,26.0,160,0,2
0,0,1,1,38780.0,26.0,111,0,4
1,1,1,0,24360.0,124.0,180,0,2
1,1,1,0,35271.0,150.0,144,0,2
1,0,0,1,32681.0,152.0,225,0,1
1,1,1,0,59762.0,26.0,266,0,2
1,1,1,0,52688.0,124.0,104,0,2
1,1,0,0,2630.0,151.0,23,0,1
1,1,0,0,38797.0,152.0,249,0,1
1,0,1,1,2630.0,26.0,174,0,2
1,1,0,0,30843.0,160.0,286,0,1
1,1,0,0,2630.0,152.0,225,0,2
1,0,0,0,34378.0,152.0,61,0,1
1,1,0,0,35188.0,152.0,274,0,1
1,0,0,1,55358.0,52.0,232,0,2
1,0,1,1,30508.0,124.0,271,0,2
1,1,0,0,43822.0,152.0,94,0,1
1,1,1,0,2630.0,124.0,238,0,3
1,0,1,1,49633.0,124.0,177,0,2
1,0,1,1,59618.0,124.0,213,1,3
1,0,2,1,35305.0,124.0,164,0,2
1,0,1,1,2630.0,157.0,297,0,3
1,1,1,0,2630.0,124.0,114,0,3
1,0,1,1,62266.0,24.0,256,0,3
1,0,1,1,2630.0,156.0,270,1,2
1,1,1,0,2630.0,7.0,123,0,3
1,0,1,0,35770.0,26.0,109,0,3
1,1,0,0,30484.0,152.0,232,0,2
1,0,1,1,2630.0,157.0,211,0,3
1,1,0,0,28984.0,152.0,236,0,1
1,1,1,0,38414.0,26.0,110,0,3
1,1,0,0,30891.0,152.0,199,0,1
1,0,1,1,2630.0,156.0,249,0,2
1,0,2,1,33650.0,124.0,97,0,3
1,0,0,0,34334.0,152.0,168,0,1
1,1,1,0,47267.0,26.0,16,0,2
1,1,0,0,34373.0,152.0,266,0,2
1,1,0,0,35216.0,160.0,80,0,1
1,0,1,1,25802.0,26.0,77,0,3
1,1,0,0,40477.0,152.0,231,0,2
1,0,1,1,39081.0,26.0,245,0,3
1,1,1,0,30757.0,124.0,197,0,2
1,1,1,1,35125.0,26.0,94,0,2
1,1,0,0,34690.0,26.0,184,0,1
1,0,0,1,28894.0,152.0,298,1,1
1,1,0,0,26936.0,152.0,217,0,1
1,0,1,0,71821.0,125.0,283,0,3
1,1,0,0,37338.0,152.0,251,0,2
1,0,2,1,39084.0,30.0,266,0,3
1,1,0,0,32623.0,152.0,109,0,2
1,0,1,1,30606.0,26.0,297,0,3
1,0,0,1,40305.0,26.0,219,0,1
1,0,1,1,31741.0,26.0,122,0,2
1,0,1,1,35342.0,124.0,57,0,2
1,1,0,0,66978.0,152.0,205,0,2
1,1,1,0,53388.0,124.0,138,0,3
1,0,1,1,31838.0,124.0,280,0,2
1,1,0,0,26897.0,152.0,127,0,2
1,0,1,0,31320.0,124.0,160,0,3
1,0,2,1,2630.0,124.0,227,0,3
1,0,0,1,27292.0,160.0,67,0,1
1,0,1,1,2630.0,156.0,82,0,3
1,1,1,0,34032.0,124.0,131,0,2
1,1,1,0,50942.0,55.0,218,0,3
1,0,1,1,27680.0,124.0,216,0,2
1,0,1,1,34654.0,124.0,65,1,2
1,0,0,1,28123.0,124.0,13,1,2
1,0,1,1,2630.0,156.0,211,0,3
1,0,1,0,29089.0,26.0,98,0,2
1,1,1,0,40964.0,26.0,31,0,3
1,1,0,0,33994.0,152.0,181,0,1
1,0,1,0,51478.0,26.0,290,0,3
1,0,0,1,38310.0,160.0,283,0,1
1,0,1,1,43434.0,124.0,125,0,3
1,0,0,1,59982.0,124.0,99,0,1
1,1,0,0,36255.0,152.0,268,0,1
1,0,0,1,29884.0,152.0,247,0,1
1,1,1,0,31915.0,152.0,147,0,2
1,0,0,1,20667.0,152.0,280,0,1
1,0,1,1,59489.0,124.0,126,0,3
1,0,0,1,34676.0,160.0,201,0,1
1,0,1,1,50385.0,26.0,28,1,3
1,0,1,1,37126.0,154.0,291,1,2
1,1,0,1,2630.0,152.0,31,0,2
1,0,2,1,38905.0,26.0,192,1,3
1,1,1,0,44700.0,122.0,74,0,2
1,1,1,0,31457.0,152.0,185,0,2
1,0,1,1,32445.0,23.0,74,0,3
1,1,1,0,48622.0,154.0,252,0,2
1,0,1,1,61442.0,124.0,185,0,3
1,1,0,0,29673.0,152.0,249,0,1
1,0,2,1,44189.0,124.0,161,0,2
1,0,2,1,27108.0,26.0,180,0,3
1,0,0,1,31525.0,152.0,50,0,1
1,0,1,0,2630.0,156.0,287,0,3
1,1,0,0,30884.0,152.0,82,0,1
1,1,1,0,30691.0,154.0,276,0,1
1,1,0,0,2630.0,160.0,162,0,1
1,1,0,0,32202.0,152.0,196,0,1
1,1,1,0,2630.0,152.0,42,0,2
1,0,1,1,45436.0,26.0,21,1,3
1,0,1,1,35505.0,26.0,267,0,3
1,0,0,1,44738.0,26.0,158,0,1
1,0,1,1,25115.0,26.0,175,0,2
1,1,0,0,24991.0,152.0,122,0,1
1,1,0,0,23356.0,152.0,197,0,2
0,0,1,1,38583.0,26.0,259,0,3
1,0,1,1,49734.0,124.0,232,0,3
1,0,2,1,2630.0,26.0,31,0,4
1,1,1,0,50948.0,124.0,27,0,2
1,0,1,1,36326.0,26.0,76,0,2
1,0,1,0,2630.0,15.0,276,0,3
1,0,1,1,2630.0,122.0,150,0,1
1,1,0,0,27325.0,152.0,121,0,1
1,1,0,0,28590.0,152.0,160,0,1
1,1,1,0,27774.0,124.0,91,0,2
1,0,0,1,35214.0,152.0,52,0,1
1,0,1,1,32157.0,124.0,227,0,2
1,1,0,1,38705.0,160.0,219,0,1
1,1,0,0,51161.0,152.0,90,0,2
1,0,1,1,40496.0,124.0,298,0,3
1,0,0,1,2630.0,156.0,30,1,1
1,0,1,0,40358.0,124.0,242,0,2
1,0,0,1,27408.0,160.0,293,0,1
1,0,1,1,2630.0,124.0,252,0,2
1,0,1,1,50824.0,55.0,23,0,2
1,0,1,1,37804.0,124.0,204,0,2
1,0,1,1,23774.0,124.0,180,1,2
1,0,1,1,35850.0,122.0,60,1,2
1,0,1,1,34696.0,124.0,186,1,2
1,0,0,0,2630.0,152.0,256,0,1
1,0,1,1,36307.0,26.0,153,1,3
1,0,2,1,30263.0,122.0,215,0,4
1,0,2,1,40584.0,26.0,37,0,3
1,0,0,1,36453.0,152.0,13,0,2
1,0,0,1,2630.0,124.0,174,0,2
1,0,1,1,28328.0,4.0,238,0,3
1,0,1,1,29144.0,122.0,126,0,3
1,0,1,1,48236.0,26.0,232,0,3
1,1,0,1,34501.0,160.0,117,0,2
1,1,0,0,43814.0,152.0,282,0,1
1,1,0,0,22043.0,152.0,137,0,1
1,1,0,0,24282.0,152.0,190,0,1
1,1,1,0,29696.0,26.0,282,0,4
1,0,0,1,25357.0,152.0,27,0,2
1,0,1,1,46245.0,26.0,27,0,3
1,1,0,0,47318.0,152.0,263,0,1
1,0,1,1,29082.0,55.0,268,1,2
1,0,0,1,2630.0,151.0,114,0,1
1,1,0,0,36127.0,152.0,250,0,2
1,1,0,0,33221.0,152.0,262,0,2
1,1,1,0,33003.0,124.0,24,0,2
1,0,1,1,23641.0,124.0,149,0,2
1,1,0,0,28210.0,160.0,273,0,1
1,0,0,1,29478.0,160.0,94,0,1
1,0,2,1,2630.0,150.0,183,0,2
1,1,0,0,25789.0,152.0,127,0,1
1,0,0,1,28485.0,152.0,57,0,1
1,0,2,1,44784.0,26.0,155,0,3
1,1,1,0,62684.0,26.0,44,0,3
1,0,1,1,37294.0,13.0,202,1,3
1,0,1,1,24470.0,60.0,17,0,2
1,1,1,0,2630.0,26.0,272,0,3
1,1,0,0,2630.0,26.0,173,0,1
1,0,1,1,2630.0,156.0,273,0,2
1,0,1,1,36891.0,60.0,99,0,3
1,0,1,1,2630.0,156.0,226,0,3
1,0,0,1,39832.0,152.0,163,1,2
1,1,1,0,52739.0,124.0,63,0,2
1,1,0,0,32747.0,152.0,244,0,2
1,0,1,1,28961.0,124.0,56,0,3
1,1,0,0,32434.0,152.0,38,0,2
1,0,0,1,25024.0,152.0,31,0,1
1,0,1,1,49768.0,26.0,15,0,3
1,1,0,0,29062.0,152.0,164,0,2
1,1,0,0,24812.0,152.0,194,0,2
1,1,0,0,28847.0,152.0,194,0,2
1,1,0,0,28810.0,152.0,202,0,1
1,1,0,1,46831.0,160.0,173,0,1
1,0,0,0,2630.0,152.0,146,0,1
1,1,1,0,39719.0,152.0,64,0,2
1,0,1,1,28583.0,124.0,207,1,2
1,1,0,0,32336.0,152.0,107,0,1
1,1,1,0,28343.0,116.0,117,0,2
1,0,1,1,45291.0,26.0,175,0,4
1,0,1,1,28757.0,124.0,197,1,2
1,1,0,0,39249.0,152.0,135,0,2
1,0,1,1,28170.0,26.0,244,1,2
1,1,1,0,2630.0,124.0,257,0,3
1,1,0,0,56525.0,160.0,295,0,1
1,1,0,0,37605.0,152.0,218,0,1
1,1,1,0,38762.0,122.0,44,0,2
1,1,0,0,28240.0,152.0,215,0,2
1,1,0,0,25606.0,152.0,194,0,2
1,1,1,0,28141.0,152.0,203,0,2
1,1,0,0,2630.0,160.0,262,0,2
1,1,0,0,55209.0,160.0,199,0,1
1,1,1,0,29101.0,124.0,290,0,2
1,0,1,1,49358.0,124.0,28,0,3
1,0,1,0,2630.0,154.0,168,0,2
1,0,1,1,50369.0,124.0,123,1,2
1,0,1,1,2630.0,158.0,27,0,3
1,1,1,0,28463.0,152.0,175,0,3
1,1,1,0,35776.0,124.0,216,0,2
1,0,1,0,46737.0,122.0,187,0,3
1,1,0,0,31393.0,152.0,140,0,2
1,1,0,0,24128.0,152.0,272,0,1
1,0,1,1,2630.0,14.0,193,0,2
1,0,0,1,71476.0,124.0,74,1,2
1,1,1,0,2630.0,124.0,92,0,2
1,1,0,0,30048.0,152.0,169,0,1
1,1,0,0,25995.0,152.0,65,0,2
1,1,0,0,28662.0,152.0,289,0,1
1,0,1,1,2630.0,124.0,259,0,2
